1103.515625	3886.718750
1113.281250	3886.718750
1113.281250	3886.718750
1103.515625	3886.718750
1113.281250	3886.718750
1123.046875	3857.421875
1162.109375	3818.359375
1181.640625	3779.296875
1201.171875	3759.765625
1220.703125	3720.703125
1250.000000	3652.343750
1308.593750	3603.515625
1357.421875	3583.984375
1435.546875	3486.328125
1474.609375	3447.265625
1503.906250	3417.968750
1503.906250	3417.968750
1503.906250	3408.203125
1503.906250	3398.437500
1513.671875	3339.843750
1513.671875	3300.781250
1533.203125	3212.890625
1542.968750	3164.062500
1562.500000	3125.000000
1572.265625	3085.937500
1572.265625	3046.875000
1582.031250	3017.578125
1582.031250	3017.578125
1591.796875	2988.281250
1582.031250	3007.812500
1572.265625	3046.875000
1533.203125	3105.468750
1484.375000	3144.531250
1435.546875	3173.828125
1406.250000	3193.359375
1367.187500	3222.656250
1308.593750	3281.250000
1259.765625	3339.843750
1230.468750	3369.140625
1220.703125	3388.671875
1210.937500	3398.437500
1220.703125	3378.906250
1220.703125	3339.843750
1220.703125	3271.484375
1240.234375	3183.593750
1259.765625	3154.296875
1298.828125	3076.171875
1347.656250	3027.343750
1406.250000	2900.390625
1455.078125	2822.265625
1484.375000	2783.203125
1474.609375	2812.500000
1474.609375	2812.500000
1464.843750	2832.031250
1445.312500	2841.796875
1396.484375	2871.093750
1376.953125	2890.625000
1337.890625	2919.921875
1308.593750	2929.687500
1269.531250	2978.515625
1240.234375	2988.281250
1240.234375	2988.281250
1240.234375	2998.046875
1220.703125	3037.109375
1201.171875	3046.875000
1181.640625	3076.171875
1162.109375	3105.468750
1132.812500	3105.468750
1142.578125	3115.234375
1142.578125	3105.468750
1132.812500	3115.234375
1123.046875	3144.531250
1093.750000	3183.593750
1064.453125	3222.656250
1035.156250	3281.250000
1005.859375	3320.312500
986.328125	3359.375000
966.796875	3417.968750
937.500000	3457.031250
917.968750	3554.687500
908.203125	3583.984375
888.671875	3623.046875
878.906250	3671.875000
859.375000	3730.468750
849.609375	3759.765625
820.312500	3769.531250
800.781250	3769.531250
791.015625	3779.296875
751.953125	3828.125000
722.656250	3847.656250
703.125000	3857.421875
703.125000	3857.421875
644.531250	3876.953125
585.937500	3916.015625
527.343750	3925.781250
498.046875	3955.078125
478.515625	3964.843750
478.515625	3964.843750
468.750000	3974.609375
468.750000	3984.375000
458.984375	4003.906250
458.984375	4023.437500
449.218750	4042.968750
449.218750	4052.734375
458.984375	4052.734375
449.218750	4082.031250
449.218750	4101.562500
429.687500	4150.390625
429.687500	4179.687500
429.687500	4218.750000
410.156250	4257.812500
400.390625	4316.406250
390.625000	4345.703125
390.625000	4365.234375
380.859375	4394.531250
390.625000	4414.062500
380.859375	4423.828125
390.625000	4423.828125
419.921875	4404.296875
449.218750	4394.531250
478.515625	4365.234375
498.046875	4345.703125
517.578125	4335.937500
556.640625	4306.640625
595.703125	4277.343750
625.000000	4257.812500
634.765625	4248.046875
634.765625	4277.343750
634.765625	4296.875000
634.765625	4306.640625
625.000000	4306.640625
634.765625	4335.937500
634.765625	4384.765625
634.765625	4433.593750
634.765625	4482.421875
634.765625	4550.781250
634.765625	4570.312500
634.765625	4589.843750
634.765625	4589.843750
654.296875	4589.843750
664.062500	4589.843750
664.062500	4580.078125
722.656250	4560.546875
761.718750	4541.015625
810.546875	4511.718750
830.078125	4492.187500
859.375000	4472.656250
888.671875	4462.890625
927.734375	4433.593750
976.562500	4394.531250
1005.859375	4375.000000
1035.156250	4355.468750
1044.921875	4355.468750
1044.921875	4326.171875
1044.921875	4306.640625
1044.921875	4287.109375
1044.921875	4248.046875
1044.921875	4238.281250
1044.921875	4179.687500
1044.921875	4140.625000
1044.921875	4101.562500
1044.921875	4052.734375
1044.921875	4023.437500
1044.921875	3964.843750
1044.921875	3925.781250
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3896.484375
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3886.718750
1064.453125	3886.718750
